nm	musp[cm-1]	musp_std[cm-1]
744.0	4.382	0.051763231146881
746.0	4.378	0.0500557713646843
748.0	4.363	0.0511837647870668
750.0	4.355	0.0443983093883452
752.0	4.34	0.0419867704031744
754.0	4.332	0.04090941513776
756.0	4.307	0.0466081643883806
758.0	4.3020000000000005	0.044179208561673
760.0	4.27	0.0427770562709718
762.0	4.27	0.0332769894174843
764.0	4.258	0.0353965193238956
766.0	4.258	0.0321109188767797
768.0	4.232	0.0403319558993445
770.0	4.23	0.035324247608913
772.0	4.2170000000000005	0.0385486705347927
774.0	4.205	0.0388609423393999
776.0	4.194	0.0383984953408911
778.0	4.19	0.0377977071615019
780.0	4.163	0.0431726365098296
782.0	4.142	0.0340652967761096
784.0	4.12	0.0345414404898105
786.0	4.108	0.0367544403968948
788.0	4.091	0.0371842260463583
790.0	4.093999999999999	0.0321631642691211
792.0	4.078	0.0302401907368732
794.0	4.068	0.0359055688792591
796.0	4.059	0.041464844547319
798.0	4.052	0.046738040656883
800.0	4.04	0.0438223123731322
802.0	4.033	0.0382635435556103
804.0	4.021	0.0392233238749914
806.0	4.018	0.039726223574689
808.0	3.999	0.0417508778646525
810.0	3.997	0.0416226434101014
812.0	3.994	0.0423792402008342
814.0	3.977	0.0408332955404209
816.0	3.938	0.0387378017439117
818.0	3.945	0.03373754914368
820.0	3.933	0.0338329228218117
822.0	3.922	0.0312899621028063
824.0	3.896	0.0330155219761557
826.0	3.888	0.0343169684119626
828.0	3.864	0.0353301885392962
830.0	3.855	0.0356436408886981
832.0	3.844	0.0372482496067324
834.0	3.839	0.0355281144107064
836.0	3.832	0.0343870489545479
838.0	3.827	0.0374017230737955
840.0	3.813	0.0464088114238856
842.0	3.798	0.046070263031618
844.0	3.786	0.0395889372251551
846.0	3.773	0.0345042491568291
848.0	3.771	0.0352451730343633
850.0	3.757	0.035072763869306
852.0	3.755	0.0335857112474932
854.0	3.729	0.0348329346069684
856.0	3.731	0.035268633985595
858.0	3.716	0.0367698883783732
860.0	3.703	0.0377431213584215
862.0	3.707	0.0381400926410341
864.0	3.677000000000001	0.0404807529330259
866.0	3.67	0.0409048881741927
868.0	3.662	0.0403001087521126
870.0	3.655	0.0387808021743228
872.0	3.646	0.040027768139408
874.0	3.644	0.0386315293734068
876.0	3.624	0.0407649086565612
878.0	3.609	0.0412582950881425
880.0	3.611	0.0342608007661205
882.0	3.5970000000000004	0.035135012961467
884.0	3.588	0.0318154399973067
886.0	3.576	0.0305484840301971
888.0	3.573	0.026582273867196
890.0	3.5620000000000003	0.0224152725712726
892.0	3.544	0.027754657044437
894.0	3.548	0.0247790233867277
896.0	3.522	0.0229975844142137
898.0	3.524	0.0252532848370609
900.0	3.503	0.0261326152584641
902.0	3.495	0.0225880991281299
904.0	3.498	0.0254252717673665
906.0	3.491	0.0246431319157546
