nm,mua[cm-1],mua_std[cm-1],mus[cm-1],mus_std[cm-1],mus_fit[cm-1],musp[cm-1],musp_std[cm-1],assumed_g
668.0,0.1414,0.007866729441055249,314.70000000003466,46.35992309243271,221.47194996935082,0.06294,0.00927198461848552,0.9998
670.0,0.1343,0.003417312495420641,358.1000000000395,27.5868303702457,218.51656261761494,0.07162,0.005517366074048533,0.9998
672.0,0.1349,0.008997407033881116,355.2500000000391,59.37237063704383,215.60061283077184,0.07105,0.011874474127407459,0.9998
674.0,0.1367,0.005533154838709629,350.75000000003865,26.768694863431715,212.72357434226467,0.07015,0.005353738972685755,0.9998
676.0,0.1347,0.007425348642934946,365.95000000004035,58.02063543088106,209.88492790819402,0.07319,0.011604127086174934,0.9998
678.0,0.1363,0.00898258946964888,332.05000000003656,48.595761386070265,207.08416121360492,0.06641,0.009719152277212983,0.9998
680.0,0.1384,0.006986671614360699,357.05000000003935,44.8773169902943,204.32076878002488,0.07141,0.008975463398057871,0.9998
682.0,0.1523,0.005352696332194773,311.2500000000343,22.62068866227703,201.5942518742363,0.06225,0.004524137732454907,0.9998
684.0,0.1418,0.004871712250011651,315.2500000000347,33.33690814164818,198.90411841826494,0.06305,0.006667381628328904,0.9998
686.0,0.1396,0.007558038807606375,316.45000000003483,39.90289911804708,196.24988290057135,0.06329,0.007980579823608537,0.9998
688.0,0.1468,0.0049598387070548915,301.95000000003324,48.95104949757573,193.63106628842584,0.06039,0.009790209899514067,0.9998
690.0,0.14279999999999998,0.00833992332025027,277.60000000003055,37.51986963309256,191.04719594145354,0.05552,0.007503973926617685,0.9998
692.0,0.1424,0.007199039716483463,305.6500000000337,41.03718578660483,188.49780552633294,0.061130000000000004,0.008207437157320063,0.9998
694.0,0.1399,0.0039313554349048084,306.40000000003374,42.36642261782902,185.9824349326321,0.06128,0.00847328452356487,0.9998
696.0,0.1512,0.008214621111165141,290.750000000032,52.69991097985424,183.5006301897696,0.05815,0.01053998219596969,0.9998
698.0,0.137,0.005991557846845742,296.2000000000326,47.496298751189286,181.05194338508193,0.059239999999999994,0.009499259750236811,0.9998
700.0,0.1345,0.010162725404846924,289.4500000000319,55.63154081394849,178.63593258298476,0.05789,0.011126308162788472,0.9998
702.0,0.1476,0.00799334599819834,284.55000000003133,51.448410574262326,176.2521617452136,0.05691,0.010289682114851331,0.9998
704.0,0.1527,0.007284043104664967,290.450000000032,48.97632648082218,173.90020065212713,0.05809,0.009795265296163357,0.9998
706.0,0.1454,0.008250387196301086,323.85000000003566,56.733683138589235,171.57962482506304,0.06477,0.011346736627716599,0.9998
708.0,0.1409,0.006961658664285739,275.45000000003034,35.617568317331624,169.29001544972792,0.05509,0.00712351366346554,0.9998
710.0,0.1479,0.009587272942246712,298.50000000003286,64.35510857733762,167.03095930061048,0.059699999999999996,0.012871021715466106,0.9998
712.0,0.1456,0.005448501889465226,299.100000000033,43.17346149868212,164.80204866640324,0.059820000000000005,0.008634692299735474,0.9998
