nm	mua[cm-1]
637.3873873873874	295.8863031629434
639.6396396396397	292.2764569077426
641.8918918918919	288.72310829760045
644.1441441441441	285.225179481169
646.3963963963964	281.78161683810646
648.6486486486486	278.3913903524564
650.900900900901	275.0534930043322
653.1531531531532	271.76694017931624
655.4054054054054	268.53076909499373
657.6576576576576	265.34403824407167
659.9099099099099	262.20582685354555
662.1621621621622	259.11523435940046
664.4144144144144	256.0713798963489
666.6666666666667	253.0734018021242
668.918918918919	250.12045713587042
671.1711711711712	247.21172121017815
673.4234234234234	244.34638713633814
675.6756756756756	241.5236653823961
677.927927927928	238.7427833436061
680.1801801801802	236.00298492489722
682.4324324324325	233.3035301349757
684.6846846846847	230.64369469170558
686.936936936937	228.02276963841442
689.1891891891892	225.44006097079028
691.4414414414414	222.89488927404227
693.6936936936937	220.386589370011
695.9459459459459	217.91450997392474
698.1981981981983	215.47801336050654
700.4504504504505	213.0764750391505
702.7027027027027	210.70928343789018
704.9549549549549	208.37583959589605
707.2072072072071	206.07555686424448
709.4594594594595	203.80786061471002
711.7117117117118	201.5721879563424
713.963963963964	199.36798745959507
716.2162162162163	197.1947188877816
718.4684684684685	195.0518529356432
720.7207207207207	192.93887097481763
722.9729729729729	190.85526480600547
725.2252252252252	188.80053641763843
727.4774774774776	186.77419775085954
729.7297297297298	184.77577047063025
731.981981981982	182.80478574278715
734.2342342342342	180.86078401687638
736.4864864864865	178.943314814598
738.7387387387387	177.05193652369917
740.990990990991	175.18621619715952
743.2432432432433	173.34572935751814
745.4954954954956	171.53005980619386
747.7477477477478	169.73879943765817
750.0	167.97154805832272
752.2522522522522	166.22791321000798
754.5045045045046	164.50750999786376
756.7567567567568	162.80996092261714
759.0090090090091	161.1348957170251
761.2612612612613	159.48195118641667
763.5135135135135	157.8507710532077
765.7657657657658	156.24100580528074
768.018018018018	154.65231254812093
770.2702702702703	153.0843548606053
772.5225225225225	151.53680265434448
774.7747747747748	150.00933203647895
777.0270270270271	148.50162517583576
779.2792792792793	147.0133701723543
781.5315315315315	145.54426092969075
783.7837837837839	144.09399703091626
786.0360360360361	142.66228361722506
788.2882882882883	141.24883126957013
790.5405405405405	139.85335589314874
792.7927927927929	138.47557860466114
795.0450450450451	137.1152256222681
797.2972972972973	135.77202815817478
799.5495495495496	134.44572231377194
801.8018018018018	133.1360489772664
804.0540540540541	131.84275372373392
806.3063063063063	130.5655867175321
808.5585585585586	129.30430261701005
810.8108108108108	128.0586604814551
813.063063063063	126.82842368021757
815.3153153153154	125.61335980395734
817.5675675675676	124.4132405779567
819.8198198198198	123.22784177744545
822.072072072072	122.05694314488697
824.3243243243244	120.900328309174
826.5765765765766	119.75778470668544
828.8288288288288	118.62910350415565
831.0810810810812	117.51407952331081
833.3333333333334	116.41251116722671
835.5855855855856	115.32420034836365
837.8378378378378	114.24895241823705
840.0900900900901	113.18657609868112
842.3423423423424	112.13688341466634
844.5945945945946	111.09968962863047
846.8468468468469	110.07481317628648
849.0990990990991	109.06207560386912
851.3513513513514	108.06130150678472
853.6036036036036	107.07231846962942
855.8558558558559	106.09495700754132
858.1081081081081	105.12905050885394
860.3603603603603	104.1744351790183
862.6126126126127	103.23094998576276
864.8648648648649	102.29843660546027
867.1171171171171	101.37673937067242
869.3693693693693	100.46570521884293
871.6216216216217	99.56518364211122
873.8738738738739	98.6750266382199
876.1261261261261	97.79508866248833
878.3783783783784	96.9252265808276
880.6306306306307	96.06529962377141
882.8828828828829	95.21516934149767
885.1351351351352	94.37469955981801
887.3873873873874	93.54375633711163
889.6396396396397	92.72220792218027
891.8918918918919	91.90992471300335
894.1441441441442	91.10677921637117
896.3963963963964	90.31264600837554
898.6486486486486	89.52740169573742
900.900900900901	88.75092487795187
903.1531531531532	87.9830961102313
905.4054054054054	87.22379786722757
907.6576576576576	86.4729145075155
909.90990990991	85.73033223881924
912.1621621621622	84.99593908396506
914.4144144144144	84.26962484754223
916.6666666666667	83.55128108325728
918.918918918919	82.84080106196429
921.1711711711712	82.13807974035593
923.4234234234234	81.44301373030041
925.6756756756757	80.75550126880884
927.927927927928	80.07544218861933
930.1801801801802	79.40273788938266
932.4324324324325	78.73729130943683
934.6846846846847	78.07900689815666
936.936936936937	77.42779058886501
939.1891891891892	76.78354977229348
941.4414414414415	76.14619327057987
943.6936936936937	75.51563131179046
945.9459459459459	74.89177550495478
948.1981981981983	74.27453881560226
950.4504504504505	73.66383554178871
952.7027027027027	73.05958129060208
954.9549549549549	72.46169295513666
957.2072072072073	71.8700886919255
959.4594594594595	71.28468789882075
961.7117117117117	70.70541119331179
963.963963963964	70.13218039127193
966.2162162162163	69.56491848612403
968.4684684684685	69.00354962841551
970.7207207207207	68.44799910579441
972.972972972973	67.8981933233772
975.2252252252252	67.35405978450004
977.4774774774775	66.81552707184498
979.7297297297298	66.2825248289331
981.981981981982	65.75498374197674
984.2342342342342	65.23283552208244
986.4864864864866	64.71601288779797
988.7387387387388	64.2044495479953
990.990990990991	63.69808018508243
